"",validDate,stoxxId,freeFloat
8225,20240624,CN1NUH,0.3666
7024,20240624,EG20RN,0.2155
9169,20240624,CN8Y8D,0.5745
2225,20240624,KEX,1.0
2342,20240923,WN,0.4823
12153,20240923,CN0WTO,0.4151
30779,20240923,CN8N3X,0.3442
17802,20240923,US055W,1.0
9515,20240624,CN2VHD,0.5029
20566,20240624,JP1Y4B,0.4961
11369,20240624,CN7E3N,0.735
3199,20240923,685699,0.3076
20925,20240923,US9915,1.0
4517,20240923,CN1H6N,0.5303
4064,20240624,CN1O1P,0.3774
23992,20240923,GB38OQ,0.8293
7025,20240624,CN187F,0.806
12089,20240624,GB6085,0.78
6411,20240624,SG11FP,0.3509
13525,20240624,PK21DP,0.3129
13812,20240624,626735,0.941
14080,20240923,662147,1.0
10020,20240624,CN2V3Z,0.3715
14379,20240923,CN91MV,0.2833
6260,20240624,US9DCK,1.0
16690,20240923,400609,0.8288
31081,20240923,CNFAJ7,0.4054
28041,20240923,CN2GO5,0.4579
26646,20240923,CNF2GW,0.2958
25840,20240923,CN1935,0.6242
6730,20240624,CN2F9P,0.3057
5219,20240624,US064W,0.5183
4774,20240624,644771,0.8715
3568,20240923,611220,1.0
16170,20240624,CN91QZ,0.597
1863,20240624,610989,0.7605
8825,20240923,US9C7E,1.0
31220,20240923,US90ZU,1.0
3004,20240923,ZA005E,0.2144
19810,20240923,KY112M,0.4966
17003,20240923,CN06NS,0.7008
14476,20240923,JP610F,0.5292
9864,20240624,EB183,0.2501
24704,20240923,AU26IU,0.8076
5723,20240624,NU,1.0
718,20240624,CN12VX,0.2814
11437,20240624,US165Y,0.4397
13533,20240624,VN102L,0.4638
20093,20240923,JP40AM,0.8624
32095,20240923,US93OM,1.0
20019,20240923,CN0Y74,0.6864
9054,20240923,EW036,0.2933
22538,20240923,KW25OB,0.3498
18558,20240923,CN8TMM,0.5771
3451,20240624,NO10EQ,0.9232
19381,20240624,CNEYNY,0.8009
10732,20240923,688050,1.0
11032,20240923,446628,0.5078
26632,20240923,AU436H,0.8065
1394,20240624,WSO,1.0
3061,20240923,KR04GV,0.5821
1705,20240624,NO404J,0.5904
4616,20240624,IL20SX,0.4364
6481,20240624,KR63P9,0.5739
11860,20240923,DE107Z,0.1313
14306,20240923,TR00TD,0.2921
26493,20240923,DK4045,0.4461
19604,20240923,IL901D,1.0
5787,20240624,CN1SSK,0.6939
22685,20240923,CN1IZH,0.4959
8245,20240624,CN20KL,0.7567
8252,20240923,CN1I1J,0.5712
7304,20240624,CN7PTO,0.5754
14205,20240624,CN55BK,0.6655
10826,20240923,687038,1.0
14074,20240624,NO32S8,0.4231
15412,20240624,US3T6O,0.5686
18696,20240624,CN95P2,0.4997
16856,20240923,CN1PF4,0.6092
8072,20240923,US97OQ,1.0
16515,20240624,CN85FR,0.6761
24481,20240923,CN2OI7,0.8122
5204,20240624,TH20W8,0.7502
31635,20240923,TR406U,0.2022
33164,20240923,CN8LNF,0.5809
33937,20240923,AU442E,0.7733
15969,20240923,BA,1.0
12277,20240923,442170,0.6243
30127,20240923,US95UU,0.5284
7976,20240923,IN0A2H,0.8673
76,20240923,UPS,1.0
30579,20240923,CN1WWS,0.5987
11234,20240624,KR16VD,0.476
12949,20240923,US9C9G,0.9259
34034,20240923,US3LCM,0.6154
29631,20240923,485283,1.0
7193,20240624,401207,0.28
114,20240624,NZ406W,0.4959
24973,20240923,CNEAL8,0.8178
5411,20240624,JP704J,0.9311
18051,20240923,CN0GL0,0.7599
8997,20240624,US13KA,1.0
32194,20240923,AU426G,0.7708
12109,20240624,JP02X7,0.2652
4405,20240923,IN07U6,0.353
863,20240624,471991,0.4561
20569,20240923,CN2EVA,0.6912
32685,20240923,GB3F8H,1.0
31327,20240923,IT14AQ,0.386
12535,20240624,SE10W3,0.9179
22057,20240923,KR22IX,0.6438
365,20240923,680492,0.5
26621,20240923,CNEC6V,0.567
17830,20240923,SG205F,0.2757
311,20240624,649926,0.9326
13734,20240624,MY113P,0.4236
6721,20240624,KR21P3,0.7914
11374,20240624,US3PYC,0.1172
965,20240624,583805,0.371
3851,20240624,656965,0.9296
10439,20240624,CN27X5,0.2502
14620,20240624,CN790F,0.6329
5423,20240624,694883,1.0
31700,20240923,US913Z,1.0
15132,20240624,KR30M0,0.7772
28428,20240923,US16NG,1.0
18963,20240624,CNEQLO,0.8218
4950,20240624,CA70E7,1.0
20812,20240923,KR1KYU,0.8116
30354,20240923,BR30EJ,0.484
25832,20240923,CNE5EW,0.6073
11752,20240923,CN1MUG,0.5777
24126,20240923,CN3A7J,0.5845
16297,20240923,CN80OV,0.7669
1860,20240923,TR202O,0.389
757,20240624,TN303M,0.3393
24201,20240923,CNECOD,0.703
11939,20240624,CN28IR,0.5949
10120,20240624,CN2FO4,0.6142
19785,20240624,CNEGKD,0.6187
2971,20240624,B192HG,0.6574
5408,20240923,KR61CU,0.6563
13913,20240624,286685,0.8737
9131,20240923,PE1026,1.0
2508,20240624,EQIX,1.0
10831,20240923,JP40IU,0.8836
11736,20240923,CN0O6T,0.7047
30259,20240923,CN32IM,0.1683
18538,20240624,CNF8BX,0.1687
4927,20240624,CN1DLY,1.0
28035,20240923,CN2BW8,0.5093
12008,20240624,CN563D,0.4311
17837,20240923,KW262Q,0.5762
19527,20240624,US93ZX,1.0
5559,20240923,CN1GT9,0.6007
22163,20240923,CN7DWF,0.5858
5143,20240624,CN719G,0.6503
19958,20240624,US9656,1.0
17732,20240923,KR082L,0.7892
29616,20240923,IT401G,0.559
19689,20240624,CN6Y47,0.618
1152,20240624,CN2629,0.3979
5200,20240923,CA306V,1.0
17198,20240923,DE102U,0.3613
23468,20240923,CN2UVQ,0.4809
14084,20240624,CN7K2S,0.9278
1327,20240923,689664,0.9069
12243,20240624,CN6X68,0.6798
33792,20240923,AU25Q1,1.0
6628,20240923,CN2214,0.6041
21095,20240923,US3PWA,0.4763
6679,20240624,601120,0.7935
10719,20240624,CN2JDX,0.4004
18415,20240624,US96EF,1.0
18072,20240624,CNEKNK,0.3506
17347,20240624,CNE5TB,0.3316
15344,20240923,CN71GN,0.6173
18223,20240923,CN7TSR,0.7185
19263,20240923,MY12VI,0.6518
27886,20240923,CN727F,0.4728
29024,20240923,CNFF3W,0.2802
13404,20240923,CN23AE,0.6542
2888,20240923,465768,0.7501
13443,20240923,TW025W,0.9457
28941,20240923,CN81MU,0.907
5781,20240923,677660,1.0
708,20240923,662009,1.0
12285,20240923,CA60NF,1.0
20075,20240624,CNE8J4,0.6396
4829,20240923,425305,0.2779
10199,20240624,CN2Q7Y,0.4973
8715,20240923,CN0054,0.2079
22700,20240923,NO323J,0.218
14863,20240624,CN0EZC,0.7032
20420,20240624,IT40ET,0.2404
32059,20240923,SE39L3,0.8836
3419,20240923,CN0XMI,0.278
14148,20240624,CN8YV0,0.295
1429,20240923,075478,0.8164
6311,20240923,CN05FJ,0.3612
21,20240923,CN0EW9,0.7461
587,20240624,CA10D0,1.0
8181,20240923,US02G4,1.0
18091,20240923,US14YP,0.9085
1290,20240624,635774,0.6861
17597,20240624,CA1L19,0.9038
20311,20240624,CNEONO,0.3183
3647,20240624,CA607Z,0.857
20357,20240624,CN75IT,0.8372
14285,20240624,CN77LY,0.3133
13036,20240624,CN1EAO,0.6788
32587,20240923,US42ZR,1.0
28530,20240923,CN8SUT,0.514
2662,20240624,641440,0.9069
7505,20240624,US109W,1.0
15575,20240923,US9GHS,0.1975
13822,20240624,IL4029,0.5109
10779,20240923,598061,0.8614
10232,20240624,UNH,1.0
5789,20240624,CN2078,0.6449
20436,20240923,CN8N1V,0.7307
13921,20240624,680428,0.9048
33100,20240923,AU42MW,0.8695
11205,20240624,US514W,1.0
29355,20240923,CN75W7,0.6382
13273,20240624,US81UP,1.0
1137,20240624,KR50HX,0.6104
515,20240923,B0Z6X0,0.8193
12022,20240923,MWA,1.0
23609,20240923,DE9011,0.6719
22345,20240923,KR1BL8,0.686
28526,20240923,CN7M91,0.457
10903,20240923,CN1N1O,0.9488
5054,20240624,IT606N,0.4672
15846,20240923,BE8030,0.4904
19193,20240624,CNF1WB,0.3932
21681,20240923,KR1BD0,0.4162
20073,20240624,CN95V8,0.3163
7025,20240923,688143,1.0
9140,20240923,US30AZ,0.8776
22599,20240923,CN8PD9,0.3057
28385,20240923,GB11C5,1.0
14751,20240923,US9LIY,1.0
9814,20240624,CN7B1I,0.3848
34259,20240923,CN00Y8,0.4556
17304,20240624,FR35CQ,0.87
6053,20240624,424749,0.3977
15773,20240624,US71GA,0.8067
25070,20240923,CN2NPD,0.5971
3558,20240624,CL0298,0.8066
23850,20240923,CNEFPH,0.4975
6843,20240624,CN8T11,0.68
9024,20240624,B03MR9,0.178
15416,20240923,CN82KT,0.8023
5076,20240624,AU705G,1.0
16322,20240923,PK802J,0.5555
18699,20240923,CN2TXR,0.7008
27689,20240923,CN00W9,0.4415
15136,20240923,JP80CS,0.6604
32719,20240923,CN8GCZ,0.7137
13244,20240624,CN0L1L,0.3607
6011,20240624,US96UV,1.0
31067,20240923,CNFFG9,0.3699
18954,20240923,CN7NVO,0.847
2379,20240624,IN07FR,0.4181
29294,20240923,CN37W5,0.4478
8786,20240923,POOL,1.0
17500,20240624,CN8P0W,0.3931
9648,20240923,KR05UA,0.4373
26224,20240923,KR90O8,0.5424
18585,20240624,CNEEPG,0.3517
17665,20240923,CN8YTY,0.4462
31493,20240923,CN7QRN,0.6635
18695,20240624,US94ZY,1.0
20404,20240624,CNF3VC,0.7101
22968,20240923,CN2GEV,0.507
6052,20240624,B09QQT,0.2458
12143,20240624,CN33Y3,0.0964
19034,20240624,CNEB3R,0.9346
1817,20240624,TW14WQ,0.8382
18459,20240923,JP01KT,0.7236
30286,20240923,CN7Q2Y,0.5093
6593,20240624,CN01EE,0.6236
20615,20240923,CN2UNI,0.6807
22282,20240923,CN7NWP,0.5879
5219,20240923,TH50O3,0.5626
15463,20240624,FR358M,0.3155
18808,20240923,OM236L,0.5525
6793,20240624,NO00GR,0.5991
15829,20240624,IN30U2,0.4501
11015,20240624,CN348E,0.2857
17323,20240624,BR167G,0.7583
20361,20240624,SE3AXG,0.8035
5488,20240923,US80HB,1.0
3867,20240624,CA30TI,0.5889
1581,20240923,CA108V,1.0
32747,20240923,TH12ER,0.4945
14110,20240624,IL30CI,0.7202
4965,20240923,KR19DY,0.6206
9805,20240923,JP40DP,0.877
20936,20240923,648382,0.8043
23318,20240923,CN35FM,0.3954
6381,20240624,CN1T70,0.734
26036,20240923,CNE8BW,0.5253
27432,20240923,IN21BJ,0.468
15466,20240923,CN1F0F,0.647
856,20240923,ES2019,1.0
8993,20240923,US9ATY,1.0
17432,20240624,US9MDU,1.0
765,20240923,625901,0.6435
18014,20240624,CN6XAC,0.5479
30647,20240923,CNF1M1,0.5054
11093,20240923,AU30FM,1.0
29929,20240923,CN239D,0.581
4011,20240624,HK3026,0.5826
32285,20240923,SE38L2,0.7473
6376,20240624,CN0XZV,0.7768
5202,20240624,661982,1.0
8162,20240624,581141,0.3156
11310,20240624,CN2SYR,0.7265
9653,20240624,CN2RTL,0.7408
16237,20240624,CN8R53,0.5558
33515,20240923,FR30EN,0.339
18475,20240923,CN2BQ2,0.5029
13951,20240624,CN1B3E,0.3773
4915,20240624,IN50W6,0.5164
13608,20240923,CN70RX,0.1989
2773,20240923,GPN,1.0
1772,20240624,SYMC,0.9204
10660,20240624,CN7TNM,0.5434
12902,20240624,CN71LS,0.5035
2113,20240624,645870,0.611
1691,20240624,CN0HL1,0.8136
14974,20240923,TW021S,0.9356
16723,20240624,CN71MT,0.7702
2997,20240923,724353,0.8358
21639,20240923,NO31N2,0.3137
3473,20240923,CN0TJB,0.8187
18735,20240624,CNEJNJ,0.7646
8169,20240624,MY609Z,0.6078
26991,20240923,CN6YCF,0.6345
19984,20240624,US04PF,1.0
12975,20240923,625072,1.0
3880,20240624,KR16HZ,0.9215
3757,20240624,656744,1.0
27781,20240923,NO804N,0.891
16445,20240624,DK30JJ,0.735
5297,20240624,GB10IA,1.0
14640,20240624,CH12OK,0.615
16905,20240624,PL405J,0.5754
9795,20240624,ID2164,0.3189
8768,20240923,IL3017,0.1171
19338,20240923,PK221E,0.2827
4286,20240624,CN07QW,0.4303
5916,20240624,US10D0,0.45
3345,20240624,MET,0.8379
16373,20240624,KR40IX,0.6682
13681,20240624,IN510B,0.2376
25160,20240923,AU31S0,0.4165
5988,20240624,521711,0.42
19971,20240923,626986,0.6246
21181,20240923,IN815J,0.1656
2779,20240923,IL20PU,1.0
32357,20240923,CNF26M,0.4659
20472,20240624,CN8B5N,0.2624
20127,20240624,GB1192,1.0
4579,20240624,KR00GR,0.6588
16000,20240923,CN08OV,0.3164
15342,20240624,US71PJ,1.0
17580,20240624,CN8XMQ,0.3108
6898,20240624,US611U,0.1839
12541,20240624,CN1N4R,0.5226
10986,20240923,IN0128,0.9208
2181,20240624,661964,0.8261
10307,20240624,NO330H,0.3636
14204,20240624,CN7PA5,0.6322
11995,20240624,CN2GS9,0.3693
26443,20240923,CN8ZGM,0.6993
29690,20240923,KR1AJ5,0.7855
31623,20240923,JP44O4,0.6797
24648,20240923,SE305E,0.7576
1516,20240624,IN08HU,0.2848
22435,20240923,CN2G2J,0.8346
9165,20240923,NO304I,0.8442
6823,20240624,TW08GD,0.7427
32772,20240923,AU42DN,0.6271
9208,20240923,CN2405,0.7988
12140,20240624,JP123E,0.6526
14813,20240923,CA11AY,0.6083
11009,20240624,CN2T5Z,0.7469
9621,20240923,AEE,1.0
24240,20240923,CN1YXV,0.403
28034,20240923,CN2BFR,0.6639
1993,20240624,507916,0.822
8524,20240624,CN2LVH,0.5976
5207,20240624,TR801T,0.2949
27921,20240923,CNE8YJ,0.3359
688,20240923,090399,1.0
22533,20240923,CN8DL5,0.3107
5064,20240624,ZA00FO,0.1703
29788,20240923,CN73GP,0.3586
627,20240923,BG501X,1.0
21901,20240923,CN8U23,0.3739
33985,20240923,CN34IO,0.6438
8444,20240624,TR10F0,0.2663
16889,20240624,AU43LW,1.0
2617,20240624,ATR,1.0
6021,20240923,689556,1.0
12036,20240624,CN29S2,0.5354
34095,20240923,TW40IB,1.0
16396,20240923,CN1JP8,0.6192
11761,20240624,CN54LT,0.7862
774,20240923,GB30E8,0.8553
6722,20240923,491563,1.0
8397,20240923,656944,0.863
2088,20240624,BR00HJ,0.1629
34261,20240923,JP44AQ,0.6966
10817,20240923,CN4047,0.7551
2286,20240923,MY22K8,0.6218
5060,20240624,TW40C5,0.715
26379,20240923,NL108H,0.8258
6335,20240923,CN30Y0,1.0
7208,20240923,SE10QX,0.7682
15510,20240923,CN0U6Z,0.5505
16337,20240923,ID80JM,0.6932
12917,20240624,CN7M91,0.457
34081,20240923,CNEEG7,0.6371
11474,20240624,CN2WFC,0.4376
8481,20240923,PL401F,0.6699
15824,20240624,IE9016,0.4992
4543,20240624,IN50OY,0.7334
13938,20240624,PH233,0.2773
16471,20240624,CNEAYL,0.8052
16497,20240923,KR05M2,0.7147
14145,20240624,GB38OQ,0.76
11846,20240624,CN2JK4,0.1624
7285,20240923,690433,0.9211
9910,20240624,MY14XM,0.7763
10907,20240923,US9F4E,1.0
12357,20240624,CN263A,1.0
16481,20240624,CN1K6Q,0.2705
3311,20240923,CN1II0,0.7966
7622,20240624,403574,0.2652
8795,20240624,900476,0.9301
19260,20240624,CNE9K6,0.5274
466,20240624,JP20BL,0.6662
22006,20240923,IN802F,0.2922
17014,20240624,CNEJIE,0.4792
8427,20240624,US071U,0.8993
7964,20240624,CN0O6T,0.7047
3908,20240923,TH50BQ,0.7354
34207,20240923,CNF3HY,0.8376
22506,20240923,DK3145,1.0
9821,20240923,CL00PM,0.775
11494,20240624,US15C4,0.6461
8900,20240624,CN1SXP,0.8814
14521,20240923,KR07AS,0.6455
10408,20240624,DE14D9,0.6212
2841,20240624,MY22F3,0.4897
6959,20240624,CA701U,1.0
9634,20240624,US9GJU,1.0
33107,20240923,JP43Q5,0.8729
16548,20240624,JP90L2,0.4718
1789,20240624,NZ10AX,0.4337
3104,20240923,TW0885,0.3299
20963,20240923,US9FJT,1.0
33708,20240923,CN55MV,0.2702
20619,20240923,CN2XFD,0.4269
6123,20240624,SG10MV,0.8299
420,20240624,MSFT,1.0
7896,20240923,CA11K8,0.8936
17255,20240624,MY90UN,0.5928
20586,20240624,US95HH,1.0
11224,20240624,SA225B,0.49
27318,20240923,PL307K,0.2608
19890,20240624,CNEF0S,0.7795
10875,20240624,IL10LP,0.6017
2270,20240624,TH21Q3,0.7936
2737,20240624,PK50IW,0.89
21549,20240923,SE80KY,0.6953
8329,20240624,CN15Z4,0.5451
370,20240624,664036,0.779
8155,20240624,649604,0.8735
10833,20240624,CN8JSI,0.3633
3108,20240923,PK506K,0.4496
2146,20240624,US50F6,0.8995
14375,20240624,CN953G,0.3078
30352,20240923,JP30T4,1.0
368,20240624,LT401J,0.3846
6451,20240624,US50D4,0.4951
17360,20240923,CN1MVH,0.576
15415,20240624,JP13S4,0.4453
16598,20240923,B1Z95S,1.0
1154,20240923,JP10EN,0.6523
3653,20240923,TH515L,0.2477
17862,20240923,BR01GJ,0.6185
14507,20240624,CN2GL2,0.5742
32858,20240923,HK20QT,0.2872
25264,20240923,CN2XEC,0.3976
1860,20240624,B0N8QD,0.9464
19250,20240624,AE402U,0.4109
4146,20240624,598449,0.4193
10300,20240624,QA20FH,0.7658
8476,20240624,KR51DU,0.4254
15708,20240624,CN72RZ,0.6578
14263,20240923,CN558H,0.8068
17017,20240624,CNEQPS,0.6939
9269,20240624,SIGI,1.0
26312,20240923,CN6Z59,0.8646
9580,20240923,LLY,0.898
11756,20240624,CN2WYV,0.3603
19286,20240624,HK029C,0.4968
11595,20240923,CN0CGR,0.8901
3137,20240923,CN1J9S,0.5614
16414,20240624,IN40MV,0.3145
5401,20240624,AC064,1.0
8827,20240624,665911,0.1986
15541,20240624,DK1244,0.5719
24403,20240923,JP1KKD,1.0
15184,20240923,IN50EO,0.3806
8136,20240923,SE608K,0.8096
14371,20240923,NWSA,1.0
5780,20240624,681441,0.89
13348,20240624,TH10BM,0.2219
18349,20240923,CN1LM7,0.5346
34314,20240923,FR40FP,0.4289
10379,20240624,619056,0.8773
26450,20240923,SE3DAW,0.7444
9652,20240923,CN0L9T,0.6009
9746,20240624,CN2KQB,0.5998
15789,20240624,IN81N1,0.3577
19423,20240923,KR1AE0,0.6174
13909,20240624,VN50L8,0.6958
11431,20240624,CN1T3W,0.473
20405,20240923,BR05PW,0.1971
17252,20240624,IN81R5,0.3121
16379,20240624,CN8AEV,0.4649
11845,20240923,CN832C,0.6207
10479,20240624,CN2UID,0.427
8976,20240923,UU005,0.2405
17866,20240923,400627,0.54
4388,20240624,KR18P9,0.7436
10808,20240624,IN02W3,0.0692
7785,20240923,CN51AF,0.5816
16141,20240624,CN4BM0,0.5633
5166,20240624,US08HB,0.9117
2314,20240923,JWA,1.0
8882,20240923,CN28GP,0.4451
24683,20240923,US9072,1.0
4452,20240624,ET013,1.0
20076,20240624,ID80IL,0.0901
2235,20240624,ID00TO,0.3939
27261,20240923,AU31JR,0.8209
18860,20240624,IN0BBR,0.2527
14363,20240923,B1QH8P,0.1878
3031,20240624,689518,0.5148
31016,20240923,CN36U2,0.5625
23404,20240923,CN8JTJ,0.6699
9229,20240624,CN1279,0.9135
2489,20240923,TW022T,0.8627
13212,20240923,TW01A0,0.895
1283,20240624,BWA,1.0
20802,20240923,US04C2,1.0
15115,20240624,CN66EP,0.479
11678,20240624,CN7FG1,0.6979
32298,20240923,JP90S9,0.9401
30029,20240923,SE34HU,0.9184
1200,20240923,690064,0.7772
13551,20240923,CN22X0,0.6224
16245,20240624,IT149P,0.3501
7875,20240624,US6170,1.0
20649,20240923,CN7OWQ,0.7299
5159,20240923,TH101C,0.8329
22174,20240923,CN2ICV,0.5832
12139,20240624,CN1WA6,0.6043
102,20240624,PH122,0.24
14131,20240624,SE35T7,0.8906
19512,20240923,JP01LU,0.8999
9012,20240624,BR2037,1.0
19711,20240923,CN8U01,0.3476
2158,20240923,CN04CF,0.4305
14991,20240624,JP1TFH,1.0
2866,20240624,FI5024,0.8011
2245,20240923,660392,0.9425
15688,20240923,CN60PU,0.7204
24405,20240923,AU12V2,1.0
13989,20240624,US97XZ,0.924
19364,20240624,IT908S,0.7285
13910,20240923,SE35HV,0.5093
5356,20240624,CN1IDV,1.0
905,20240624,441842,0.3328
10187,20240624,CO2035,0.1002
17637,20240923,KR1AK6,0.8255
12476,20240624,CN35QX,0.5995
5318,20240624,CN2BS4,0.2254
3240,20240923,KR02BO,0.6345
20551,20240923,CN7RMJ,0.8352
14825,20240624,SE403D,0.7079
12236,20240923,CN17SZ,0.6698
5551,20240624,HK60RY,0.4557
19420,20240624,CN943F,0.6156
19389,20240624,CZ801K,0.3278
2345,20240624,CN16EK,0.6921
16886,20240923,HK80IR,0.3184
13421,20240624,KR31JY,0.5812
19432,20240624,US3LV5,0.7635
9636,20240624,SA237E,0.25
4193,20240624,635527,0.7591
13233,20240923,CN60KP,0.7116
30608,20240923,JP1XMS,0.4969
20549,20240624,CN42IN,0.5605
19808,20240923,TW1J3C,0.676
2286,20240624,266927,1.0
5237,20240624,US06XP,0.7572
6105,20240923,AG,0.8448
10009,20240624,AE20XN,0.2489
12526,20240624,SE344H,0.7698
2780,20240624,TH502H,0.7409
28518,20240923,CN8VWY,0.3549
7942,20240923,477884,0.3138
15623,20240923,KR18BV,0.2755
12740,20240624,CN78ZD,0.5063
7056,20240624,CN1ZZY,0.4429
3808,20240923,CN0Z64,0.6404
4914,20240624,B28V44,0.4754
11925,20240923,TW104U,0.9185
16510,20240624,CN93ZA,0.6792
15277,20240624,FR14MX,0.7261
1819,20240923,604978,0.3107
24153,20240923,AU34AL,0.5645
7389,20240923,CN26LS,0.4959
20539,20240923,IN213B,0.6702
25401,20240923,EG10E9,0.6968
10266,20240923,MX602R,0.3529
29849,20240923,CNE99V,0.6807
18166,20240624,KR1JSN,0.3397
5809,20240624,TW16GC,1.0
12473,20240923,KR90TD,0.6877
12787,20240624,CN2TZT,0.6958
6500,20240624,CA70D6,1.0
13053,20240624,BR173D,0.6617
7712,20240624,686930,0.7227
4080,20240624,KR00AL,0.9062
14737,20240624,US7171,1.0
6532,20240624,CN8IAZ,0.5809
19369,20240624,US96FG,0.8019
17879,20240624,JP901I,0.9137
33838,20240923,CN78GU,0.5444
6279,20240624,777683,1.0
1579,20240923,CN25AG,0.9499
13603,20240923,CN0TUM,0.5482
9203,20240624,220576,1.0
13728,20240624,KR21JX,0.1867
29741,20240923,HK20VY,0.5029
2156,20240624,664268,0.728
5130,20240624,HK515C,0.2503
28597,20240923,CNF4FX,0.3847
4834,20240624,VN50BY,0.7496
23680,20240923,GR136H,0.3648
7144,20240624,US13G6,1.0
5701,20240624,MY24F5,0.1308
15062,20240923,IT709R,0.2694
18439,20240923,FR10OV,0.6325
20358,20240624,CN7FQB,0.275
20257,20240923,US16F8,0.9459
11143,20240624,KR31GV,0.5914
26871,20240923,KR144K,0.6623
19370,20240624,CN8G9W,0.3914
18420,20240923,US13SI,1.0
25747,20240923,FR34T6,0.3446
4610,20240624,VN60K8,0.6018
6280,20240624,CN1C2E,0.6999
13715,20240923,US50OF,1.0
14192,20240624,VN70C1,0.0942
16843,20240923,NO31O3,0.8141
6838,20240923,B0B87F,0.4958
19184,20240923,GB3W1R,0.4137
10023,20240923,PK20DO,0.338
19615,20240624,CN1L2N,0.4216
5755,20240923,CN0N3P,0.3793
1221,20240624,576920,0.8149
13248,20240624,SE20DL,0.6788
33603,20240923,NG403A,1.0
33153,20240923,CN6ZPT,0.6117
31539,20240923,CN6XY0,0.3415
4342,20240923,NZ402S,0.4906
1689,20240923,BRCM,1.0
10331,20240624,CN51PU,0.9021
15316,20240624,CN914D,0.7331
12151,20240923,CN0KTC,0.8389
10118,20240923,IN067I,0.4395
3616,20240624,CN0YYV,0.431
4578,20240624,659743,0.6311
13656,20240624,PH703G,0.346
32733,20240923,JP1VW0,0.7999
17536,20240923,US9IXA,1.0
5895,20240923,CN1HL2,0.2471
22903,20240923,AE21TK,0.8
20286,20240624,KR07R9,0.5995
19051,20240923,VN80D3,0.4187
446,20240923,BHE,1.0
4923,20240624,PK214G,0.7594
12030,20240923,CN5127,0.444
18652,20240624,CN84Y9,0.4246
5211,20240624,KR70WE,0.798
29144,20240923,CN6Y03,0.4706
2713,20240923,CN40CF,1.0
20327,20240624,US42F7,1.0
9094,20240624,KR091L,0.822
8528,20240624,CN2TB5,0.5245
5677,20240923,486993,0.3371
21289,20240923,KR11KX,0.4548
11610,20240624,JP17VB,0.8221
19467,20240624,CNEX1B,0.6658
31718,20240923,TW1ON1,0.9353
847,20240624,CA00DZ,0.5542
983,20240923,SCH,0.9445
8701,20240624,US9C7E,1.0
15413,20240624,CN1VWR,0.5452
14705,20240923,KR00CN,0.6633
14455,20240624,561953,0.1633
14766,20240624,TW12PH,0.8663
8893,20240923,HK0067,0.923
12820,20240923,TW016W,1.0
7323,20240624,UC012,0.9203
23072,20240923,CNEB3R,0.9491
14911,20240923,RMBS,1.0
15820,20240624,MY906Z,0.6956
6426,20240923,IN07AM,0.4708
16036,20240923,B03MY2,0.1535
2871,20240624,011517,0.4992
8955,20240624,US3JMU,0.6142
5997,20240923,JP60JX,1.0
4927,20240923,CSL,1.0
12345,20240923,HK708G,0.2318
24007,20240923,KR22T8,0.6988
20869,20240923,FI30KK,0.7858
3498,20240624,531929,0.3525
4711,20240923,418560,0.589
4448,20240624,718762,0.6661
11038,20240923,US9DU2,1.0
14618,20240624,CN768K,0.6277
16257,20240624,CN83R1,0.69
17352,20240923,KR70WE,0.7976
9627,20240624,SE35WA,0.8056
8958,20240923,MHP,1.0
4766,20240923,SG00DL,0.5872
891,20240624,TW00MB,1.0
20565,20240923,CN2FDT,0.5528
20287,20240624,AT0014,0.492
11860,20240624,CN33V0,0.4308
9432,20240624,CN21LN,0.8962
26257,20240923,FR306F,0.2716
19073,20240923,BBY,0.9257
6856,20240624,US9DS0,0.4251
1215,20240624,FDP,0.7286
18859,20240923,CN1YDB,0.3995
276,20240624,604960,1.0
11566,20240624,AU251C,1.0
21045,20240923,CA90WR,0.881
4270,20240624,AU404C,1.0
2335,20240624,625090,0.8562
15367,20240923,ZA704K,0.6467
28635,20240923,CN4C1G,0.9022
2720,20240624,CN093B,0.2338
6453,20240624,565478,0.8888
9785,20240624,CN77P2,0.6185
20545,20240923,KW208Q,0.2782
780,20240923,213416,1.0
21559,20240923,CN2DV9,0.6231
3581,20240624,US60A2,0.6415
2398,20240923,KR17N6,0.5999
14937,20240923,KR17EX,0.7326
30690,20240923,KR1JJE,0.51
31467,20240923,CNFE91,0.75
20208,20240923,CN2SXQ,0.5399
6594,20240923,659704,1.0
25029,20240923,CN4C5K,0.6176
3065,20240923,KR19VG,0.4287
15992,20240624,AU40QY,1.0
17912,20240624,CNEC5U,0.3243
6295,20240624,KR70EW,0.2574
6072,20240624,KR618Q,0.742
32106,20240923,KR30O2,1.0
17101,20240923,CN1UD7,0.5231
5415,20240624,518610,0.4379
5742,20240624,KR1KSO,0.6022
11395,20240624,CN2UQL,0.5011
9597,20240923,US9ER0,1.0
7031,20240624,JBLU,0.8483
9145,20240624,CN1OI6,0.7827
30878,20240923,ES11BJ,0.1623
11205,20240923,JP40CO,0.2181
28962,20240923,CN1OH5,0.4997
17993,20240624,CNE5XF,0.4849
13969,20240923,VN00BT,0.4158
1169,20240923,PK21EQ,0.2698
21792,20240923,BR05U1,0.6546
15095,20240624,CN42NS,0.51
34336,20240923,CN7BDU,0.2174
32110,20240923,HK40Y3,0.3424
5737,20240624,B0BV8T,0.4706
4890,20240624,CAT,1.0
